	mass A			
t	x	y	r	
6.290	0.597	3.234E-2	0.598
6.306	0.597	3.238E-2	0.598
6.323	0.597	3.234E-2	0.598
6.340	0.598	3.229E-2	0.598
6.356	0.598	3.220E-2	0.599
6.373	0.598	3.218E-2	0.599
6.390	0.598	3.215E-2	0.599
6.406	0.598	3.219E-2	0.599
6.423	0.598	3.219E-2	0.599
6.440	0.598	3.222E-2	0.599
6.456	0.598	3.225E-2	0.599
6.473	0.598	3.228E-2	0.599
6.490	0.598	3.230E-2	0.599
6.506	0.599	3.232E-2	0.599
6.523	0.599	3.236E-2	0.599
6.540	0.599	3.241E-2	0.599
6.557	0.599	3.255E-2	0.599
6.573	0.599	3.257E-2	0.600
6.590	0.599	3.267E-2	0.600
6.607	0.599	3.259E-2	0.600
6.623	0.599	3.274E-2	0.600
6.640	0.600	3.284E-2	0.600
6.657	0.600	3.297E-2	0.600
6.673	0.600	3.307E-2	0.600
6.690	0.600	3.309E-2	0.601
6.707	0.600	3.307E-2	0.601
6.723	0.600	3.320E-2	0.601
6.740	0.599	3.329E-2	0.600
6.757	0.599	3.321E-2	0.600
6.773	0.598	3.300E-2	0.599
6.790	0.598	3.329E-2	0.599
6.807	0.599	3.350E-2	0.600
6.823	0.599	3.309E-2	0.600
6.840	0.599	3.326E-2	0.600
6.857	0.599	3.356E-2	0.600
6.874	0.599	3.371E-2	0.600
6.890	0.598	3.414E-2	0.599
6.907	0.598	3.502E-2	0.599
6.924	0.597	3.639E-2	0.598
6.940	0.596	3.790E-2	0.597
6.957	0.595	3.974E-2	0.597
6.974	0.595	4.142E-2	0.597
6.990	0.595	4.309E-2	0.597
7.007	0.596	4.474E-2	0.597
7.024	0.596	4.648E-2	0.598
7.040	0.596	4.835E-2	0.598
7.057	0.597	5.044E-2	0.599
7.074	0.597	5.258E-2	0.600
7.090	0.598	5.464E-2	0.601
7.107	0.599	5.686E-2	0.602
7.124	0.600	5.912E-2	0.603
7.140	0.602	6.153E-2	0.605
7.157	0.603	6.403E-2	0.607
7.174	0.605	6.674E-2	0.609
7.191	0.607	6.955E-2	0.611
7.207	0.609	7.262E-2	0.613
7.224	0.610	7.578E-2	0.615
7.241	0.613	7.893E-2	0.618
7.257	0.615	8.221E-2	0.620
7.274	0.617	8.539E-2	0.623
7.291	0.619	8.837E-2	0.625
7.307	0.621	9.073E-2	0.628
7.324	0.623	9.282E-2	0.630
7.341	0.626	9.441E-2	0.633
7.357	0.628	9.556E-2	0.635
7.374	0.630	9.631E-2	0.637
7.391	0.632	9.660E-2	0.639
7.407	0.634	9.694E-2	0.642
7.424	0.637	9.705E-2	0.644
7.441	0.639	9.708E-2	0.647
7.457	0.642	9.714E-2	0.649
7.474	0.645	9.707E-2	0.652
7.491	0.648	9.674E-2	0.655
7.508	0.651	9.604E-2	0.658
7.524	0.655	9.516E-2	0.662
7.541	0.659	9.420E-2	0.665
7.558	0.662	9.319E-2	0.669
7.574	0.666	9.215E-2	0.673
7.591	0.670	9.095E-2	0.677
7.608	0.675	8.951E-2	0.681
7.624	0.679	8.822E-2	0.685
7.641	0.683	8.659E-2	0.689
7.658	0.688	8.487E-2	0.693
7.674	0.692	8.290E-2	0.697
7.691	0.696	8.111E-2	0.701
7.708	0.700	7.889E-2	0.705
7.724	0.704	7.688E-2	0.708
7.741	0.707	7.437E-2	0.711
7.758	0.711	7.197E-2	0.715
7.774	0.714	6.866E-2	0.717
7.791	0.716	6.482E-2	0.719
7.808	0.718	5.993E-2	0.720
7.824	0.719	5.439E-2	0.721
