	mass C		
t	x	y	
35.135	-0.239	-6.922E-2
35.152	-0.227	-7.951E-2
35.168	-0.221	-9.100E-2
35.185	-0.219	-0.100
35.202	-0.222	-0.108
35.219	-0.228	-0.115
35.235	-0.233	-0.121
35.252	-0.237	-0.125
35.269	-0.238	-0.126
35.285	-0.238	-0.126
35.302	-0.238	-0.126
35.319	-0.243	-0.126
35.335	-0.252	-0.126
35.352	-0.259	-0.124
35.369	-0.263	-0.121
35.385	-0.268	-0.116
35.402	-0.269	-0.111
35.419	-0.264	-0.105
35.435	-0.258	-9.811E-2
35.452	-0.247	-8.840E-2
35.469	-0.235	-8.082E-2
35.485	-0.225	-7.435E-2
35.502	-0.213	-7.154E-2
35.519	-0.201	-7.304E-2
35.535	-0.189	-7.979E-2
35.552	-0.175	-8.925E-2
35.569	-0.168	-0.101
35.586	-0.165	-0.111
35.602	-0.166	-0.119
35.619	-0.168	-0.122
35.636	-0.167	-0.123
35.652	-0.167	-0.123
35.669	-0.168	-0.123
35.686	-0.168	-0.123
35.702	-0.173	-0.122
35.719	-0.180	-0.123
35.736	-0.190	-0.122
35.752	-0.198	-0.121
35.769	-0.203	-0.117
35.786	-0.207	-0.113
35.802	-0.207	-0.107
35.819	-0.204	-9.986E-2
35.836	-0.198	-9.138E-2
35.852	-0.190	-8.260E-2
35.869	-0.180	-7.358E-2
35.886	-0.170	-6.555E-2
35.903	-0.158	-6.133E-2
35.919	-0.146	-6.209E-2
35.936	-0.135	-6.733E-2
35.953	-0.124	-7.707E-2
35.969	-0.116	-8.822E-2
35.986	-0.113	-9.798E-2
36.003	-0.115	-0.106
36.019	-0.120	-0.112
36.036	-0.125	-0.118
36.053	-0.129	-0.120
36.069	-0.129	-0.121
36.086	-0.129	-0.121
36.103	-0.131	-0.121
36.119	-0.137	-0.121
36.136	-0.145	-0.120
36.153	-0.152	-0.118
36.169	-0.157	-0.116
36.186	-0.161	-0.111
36.203	-0.160	-0.105
36.220	-0.156	-9.968E-2
36.236	-0.150	-9.457E-2
36.253	-0.142	-8.784E-2
36.270	-0.130	-8.092E-2
36.286	-0.119	-7.432E-2
36.303	-0.107	-7.128E-2
36.320	-9.577E-2	-7.246E-2
36.336	-8.376E-2	-7.807E-2
36.353	-7.166E-2	-8.764E-2
36.370	-6.342E-2	-9.862E-2
36.386	-5.948E-2	-0.108
36.403	-5.959E-2	-0.116
36.420	-6.078E-2	-0.118
36.436	-6.042E-2	-0.118
36.453	-6.060E-2	-0.118
36.470	-6.083E-2	-0.118
36.486	-6.131E-2	-0.118
36.503	-6.502E-2	-0.118
36.520	-6.905E-2	-0.118
36.536	-7.566E-2	-0.117
36.553	-8.583E-2	-0.116
36.570	-9.341E-2	-0.113
36.587	-9.748E-2	-0.110
36.603	-9.885E-2	-0.105
36.620	-9.600E-2	-9.813E-2
36.637	-9.050E-2	-8.993E-2
36.653	-8.201E-2	-8.192E-2
36.670	-7.222E-2	-7.275E-2
36.687	-6.160E-2	-6.529E-2
36.703	-5.113E-2	-5.999E-2
36.720	-4.024E-2	-5.935E-2
36.737	-2.800E-2	-6.401E-2
36.753	-1.610E-2	-7.283E-2
36.770	-5.437E-3	-8.305E-2
36.787	-1.723E-3	-9.378E-2
36.803	-1.468E-3	-0.102
36.820	-5.952E-3	-0.109
36.837	-1.080E-2	-0.114
36.853	-1.255E-2	-0.117
36.870	-1.257E-2	-0.117
36.887	-1.252E-2	-0.117
36.904	-1.304E-2	-0.117
36.920	-1.737E-2	-0.116
36.937	-2.479E-2	-0.116
36.954	-3.219E-2	-0.114
36.970	-3.694E-2	-0.111
36.987	-4.054E-2	-0.108
37.004	-4.109E-2	-0.104
37.020	-3.815E-2	-9.796E-2
37.037	-3.235E-2	-9.098E-2
37.054	-2.282E-2	-8.216E-2
37.070	-1.267E-2	-7.421E-2
37.087	-3.331E-3	-6.746E-2
37.104	7.722E-3	-6.295E-2
37.120	1.883E-2	-6.241E-2
37.137	3.086E-2	-6.678E-2
37.154	4.273E-2	-7.538E-2
37.170	5.240E-2	-8.633E-2
37.187	5.721E-2	-9.627E-2
37.204	5.784E-2	-0.105
37.221	5.452E-2	-0.111
37.237	5.262E-2	-0.114
37.254	5.260E-2	-0.115
37.271	5.241E-2	-0.115
37.287	5.178E-2	-0.115
37.304	4.865E-2	-0.114
37.321	4.247E-2	-0.114
37.337	3.307E-2	-0.113
37.354	2.638E-2	-0.111
37.371	2.197E-2	-0.108
37.387	1.837E-2	-0.105
37.404	1.736E-2	-0.100
37.421	1.997E-2	-9.388E-2
37.437	2.481E-2	-8.677E-2
37.454	3.208E-2	-7.944E-2
37.471	4.080E-2	-7.043E-2
37.487	5.085E-2	-6.223E-2
37.504	5.999E-2	-5.709E-2
37.521	7.120E-2	-5.466E-2
37.538	8.192E-2	-5.777E-2
