	mass D						
t	x	y	vx	vy	ax	ay	
4.287617E0	3.619550E-1	-1.239714E-1	1.483514E-1	2.561577E-1	4.289517E-1	-1.255815E0
4.304300E0	3.646258E-1	-1.198049E-1	1.667477E-1	2.326224E-1	5.346695E-1	-1.732956E0
4.320983E0	3.675189E-1	-1.162096E-1	1.672927E-1	1.970035E-1	-1.664405E-1	-2.227898E0
4.337667E0	3.702078E-1	-1.132316E-1	1.588297E-1	1.583267E-1	-2.992028E-1	-2.618302E0
4.354350E0	3.728185E-1	-1.109268E-1	1.573844E-1	1.104720E-1	5.035902E-1	-2.977280E0
4.371033E0	3.754592E-1	-1.095455E-1	1.739826E-1	5.756319E-2	1.054995E0	-3.192992E0
4.387717E0	3.786237E-1	-1.090061E-1	1.960348E-1	4.634845E-3	2.608540E-1	-3.319934E0
4.404400E0	3.820002E-1	-1.093908E-1	1.847756E-1	-5.321411E-2	-4.802767E-1	-3.490171E0
4.421083E0	3.847890E-1	-1.107816E-1	1.732060E-1	-1.123390E-1	-3.573306E-1	-3.463757E0
4.437767E0	3.877795E-1	-1.131392E-1	1.773650E-1	-1.688284E-1	-1.503884E-1	-3.088809E0
4.454450E0	3.907071E-1	-1.164149E-1	1.678728E-1	-2.162770E-1	-1.674935E0	-2.256777E0
4.471133E0	3.933809E-1	-1.203557E-1	1.246602E-1	-2.446835E-1	-2.646872E0	-1.343987E0
4.487817E0	3.948666E-1	-1.245792E-1	7.279256E-2	-2.597525E-1	-2.910590E0	-7.010710E-1
4.504500E0	3.958097E-1	-1.290227E-1	3.155196E-2	-2.684497E-1	-2.067743E0	-2.073005E-1
4.521183E0	3.959194E-1	-1.335364E-1	-6.606237E-5	-2.668556E-1	-2.146238E0	1.099190E-1
4.537867E0	3.958075E-1	-1.379268E-1	-3.442911E-2	-2.633927E-1	-2.662041E0	3.938080E-1
4.554550E0	3.947706E-1	-1.423250E-1	-9.164821E-2	-2.554744E-1	-3.029494E0	5.789549E-1
4.571233E0	3.927495E-1	-1.464511E-1	-1.376256E-1	-2.424141E-1	-2.585444E0	4.040955E-2
4.587917E0	3.901785E-1	-1.504135E-1	-1.753732E-1	-2.518400E-1	-1.356248E0	-6.160020E-1
4.604600E0	3.868979E-1	-1.548542E-1	-1.878554E-1	-2.675664E-1	9.574519E-2	-1.023504E0
4.621283E0	3.839104E-1	-1.593413E-1	-1.681859E-1	-2.824176E-1	1.590730E0	-2.514122E-1
4.637967E0	3.812861E-1	-1.642775E-1	-1.359699E-1	-2.816366E-1	1.929639E0	4.406192E0
4.654650E0	3.793735E-1	-1.687386E-1	-1.011833E-1	-1.466546E-1	-2.278602E0	6.552368E0
4.671333E0	3.779100E-1	-1.691709E-1	-1.957675E-1	-2.996433E-2	-1.852107E0	4.379559E0
4.688017E0	3.728414E-1	-1.697384E-1	-2.092773E-1	-2.081504E-2	3.246322E0	5.536435E-1
4.704700E0	3.709271E-1	-1.698654E-1	-5.372314E-2	-7.200304E-3	6.082661E0	6.506523E-1
4.721383E0	3.710489E-1	-1.699786E-1	-1.177134E-3	-1.611282E-3	1.655166E0	3.104895E-1
4.738067E0	3.708878E-1	-1.699192E-1	-9.637960E-3	4.451785E-3	-1.651906E-1	2.555677E-1
4.754750E0	3.707273E-1	-1.698301E-1	-5.991641E-3	6.294675E-3	3.372916E-1	-4.192486E-2
4.771433E0	3.706879E-1	-1.697092E-1	2.024338E-3	3.704754E-3	2.924918E-1	-1.330497E-1
4.788117E0	3.707948E-1	-1.697065E-1	4.741102E-3	6.382158E-4	1.057454E-1	-1.860084E-2
4.804800E0	3.708461E-1	-1.696879E-1	4.276844E-3	3.400379E-3	-4.531717E-2	8.785070E-2
4.821483E0	3.709375E-1	-1.695930E-1	4.020720E-3	4.345480E-3	2.636285E-2	5.471753E-2
4.838167E0	3.709802E-1	-1.695429E-1	4.315777E-3	4.328064E-3	-2.358182E-1	1.811519E-1
4.854850E0	3.710815E-1	-1.694486E-1	-1.985907E-3	1.029549E-2	-3.417288E0	4.579400E-1
4.871533E0	3.709140E-1	-1.691994E-1	-9.948393E-2	2.002059E-2	-4.120272E0	6.535192E-1
4.888217E0	3.677621E-1	-1.687806E-1	-1.670006E-1	3.191549E-2	-7.612040E-1	4.151273E-1
4.904900E0	3.653417E-1	-1.681344E-1	-1.107463E-1	3.554806E-2	4.073245E0	-4.495377E-1
4.921583E0	3.640669E-1	-1.675945E-1	-3.091324E-2	1.719966E-2	4.047398E0	-1.063481E0
4.938267E0	3.643102E-1	-1.675605E-1	3.017181E-2	-3.084142E-3	2.286952E0	-6.513946E-1
4.954950E0	3.650736E-1	-1.676974E-1	4.364774E-2	-4.377250E-3	-1.276612E-1	3.484079E-1
4.971633E0	3.657666E-1	-1.677066E-1	2.539108E-2	9.000269E-3	-6.407479E-1	6.786654E-1
4.988317E0	3.659208E-1	-1.673971E-1	1.686579E-2	2.021336E-2	-1.314772E-1	5.514472E-1
5.005000E0	3.663294E-1	-1.670322E-1	2.536462E-2	2.593037E-2	1.223349E0	-9.180286E-2
5.021683E0	3.667671E-1	-1.665319E-1	5.301978E-2	1.956146E-2	1.684939E0	-7.242777E-2
5.038367E0	3.680985E-1	-1.663794E-1	8.794813E-2	1.860296E-2	1.644596E0	2.242228E-1
5.055050E0	3.697017E-1	-1.659111E-1	1.051090E-1	3.084140E-2	9.625010E-1	7.881957E-1
5.071733E0	3.716056E-1	-1.653504E-1	1.205557E-1	4.300064E-2	5.566773E-1	9.834098E-1
5.088417E0	3.737242E-1	-1.644764E-1	1.245785E-1	6.424684E-2	5.191099E-1	9.874790E-1
5.105100E0	3.757624E-1	-1.632067E-1	1.345061E-1	7.776005E-2	1.194877E0	7.515863E-1
5.121783E0	3.782122E-1	-1.618818E-1	1.656332E-1	8.701750E-2	1.471067E0	5.901013E-1
5.138467E0	3.812890E-1	-1.603032E-1	1.868494E-1	9.878980E-2	9.419936E-1	6.263240E-1
5.155150E0	3.844468E-1	-1.585855E-1	1.943493E-1	1.073884E-1	4.339552E-2	9.343593E-1
5.171833E0	3.877738E-1	-1.567200E-1	1.906525E-1	1.282836E-1	8.582725E-2	8.221236E-1
5.188517E0	3.908082E-1	-1.543051E-1	1.924706E-1	1.396242E-1	8.179836E-1	5.514004E-1
5.205200E0	3.941959E-1	-1.520612E-1	2.198278E-1	1.418193E-1	6.906665E-1	2.834777E-1
5.221883E0	3.981431E-1	-1.495730E-1	2.210202E-1	1.515610E-1	-1.216448E-1	4.252142E-1
5.238567E0	4.015706E-1	-1.470041E-1	2.084875E-1	1.554442E-1	-1.479941E-1	8.325266E-2
5.255250E0	4.050997E-1	-1.443864E-1	2.182218E-1	1.547229E-1	3.272855E-1	-5.162954E-1
5.271933E0	4.088519E-1	-1.418415E-1	2.213876E-1	1.392786E-1	3.339724E-1	-1.140237E0
5.288617E0	4.124866E-1	-1.397391E-1	2.262105E-1	1.148025E-1	2.071151E-1	-1.545007E0
5.305300E0	4.163998E-1	-1.380110E-1	2.316078E-1	8.856300E-2	2.037742E-1	-1.691747E0
5.321983E0	4.202146E-1	-1.367841E-1	2.306852E-1	5.789865E-2	-1.088729E-1	-2.326345E0
5.338667E0	4.240970E-1	-1.360791E-1	2.294426E-1	1.282312E-2	-6.747263E-2	-2.870409E0
5.355350E0	4.278703E-1	-1.363562E-1	2.270806E-1	-4.062280E-2	2.909354E-1	-2.883461E0
5.372033E0	4.316739E-1	-1.374345E-1	2.383904E-1	-8.336742E-2	6.757146E-1	-2.911547E0
5.388717E0	4.358246E-1	-1.391379E-1	2.520098E-1	-1.349947E-1	2.423372E-1	-3.570368E0
5.405400E0	4.400827E-1	-1.419388E-1	2.470741E-1	-2.040541E-1	-1.822594E-1	-3.872740E0
5.422083E0	4.440687E-1	-1.459465E-1	2.426122E-1	-2.661454E-1	-5.498070E-1	-3.205035E0
5.438767E0	4.481778E-1	-1.508192E-1	2.328675E-1	-3.105905E-1	-1.217625E0	-2.642081E0
5.455450E0	4.518387E-1	-1.563099E-1	2.003449E-1	-3.525430E-1	-1.925171E0	-1.977691E0
5.472133E0	4.548627E-1	-1.625824E-1	1.671170E-1	-3.800473E-1	-2.913156E0	3.515215E0
5.488817E0	4.574148E-1	-1.689908E-1	1.082225E-1	-2.519491E-1	-3.913829E0	8.417328E0
5.505500E0	4.584737E-1	-1.709891E-1	3.047264E-2	-6.821155E-2	-3.129937E0	7.400328E0
5.522183E0	4.584316E-1	-1.712668E-1	3.432661E-4	-1.010643E-2	-1.214724E0	1.732201E0
5.538867E0	4.584852E-1	-1.713263E-1	-3.558873E-3	-1.436985E-2	-4.577143E-1	-1.477930E-1
5.555550E0	4.583129E-1	-1.717463E-1	-1.640452E-2	-1.982174E-2	-5.525332E-1	-2.082717E-2
5.572233E0	4.579378E-1	-1.719877E-1	-2.272893E-2	-1.230349E-2	-2.736467E-1	5.092565E-1
5.588917E0	4.575545E-1	-1.721568E-1	-2.451768E-2	-3.868877E-3	-6.998839E-1	4.764065E-1
5.605600E0	4.571197E-1	-1.721168E-1	-4.393318E-2	4.738206E-3	-4.147913E0	5.237945E-1
5.622283E0	4.560886E-1	-1.719987E-1	-1.545566E-1	1.259467E-2	-9.195280E0	1.144951E0
5.638967E0	4.519627E-1	-1.716966E-1	-3.587716E-1	4.092329E-2	-7.133398E0	4.489182E0
5.655650E0	4.441175E-1	-1.706332E-1	-4.185551E-1	1.550671E-1	2.225466E0	3.390530E0
5.672333E0	4.379969E-1	-1.665225E-1	-2.679560E-1	1.855775E-1	8.400081E0	-2.212896E0
5.689017E0	4.351767E-1	-1.644411E-1	-1.238494E-1	6.005008E-2	6.305578E0	-6.869238E0
5.705700E0	4.338644E-1	-1.645188E-1	-6.126445E-2	-4.732967E-2	2.379029E0	-5.544014E0
5.722383E0	4.331326E-1	-1.660203E-1	-4.569416E-2	-1.231479E-1	1.137491E0	-3.676737E0
5.739067E0	4.323398E-1	-1.686279E-1	-2.896676E-2	-1.712483E-1	-4.080151E-1	8.644751E-1
5.755750E0	4.321660E-1	-1.717343E-1	-4.833049E-2	-1.053857E-1	-3.235597E-1	4.263302E0
5.772433E0	4.307272E-1	-1.721442E-1	-5.737123E-2	-6.369423E-3	8.384116E-1	3.053983E0
5.789117E0	4.302517E-1	-1.719469E-1	-9.414857E-3	-7.122256E-3	1.952984E0	5.710077E-2
5.805800E0	4.304130E-1	-1.723819E-1	9.188433E-3	-1.417864E-2	2.923371E-1	4.029531E-1
5.822483E0	4.305583E-1	-1.724199E-1	-1.118865E-3	1.059042E-2	-1.466500E0	1.214102E0
5.839167E0	4.303757E-1	-1.720285E-1	-3.854188E-2	2.770448E-2	-2.586898E0	7.278434E-1
5.855850E0	4.292723E-1	-1.714955E-1	-9.044240E-2	3.396104E-2	-1.364193E0	1.208461E-2
5.872533E0	4.273579E-1	-1.708953E-1	-9.052400E-2	2.906495E-2	4.487942E-1	-9.001598E-2
5.889217E0	4.262518E-1	-1.705257E-1	-6.522691E-2	2.787725E-2	7.904272E-2	2.540062E-1
5.905900E0	4.251815E-1	-1.699652E-1	-8.768031E-2	3.934272E-2	-1.033145E0	3.549286E-1
5.922583E0	4.233262E-1	-1.692130E-1	-1.071531E-1	4.111057E-2	3.440066E-1	-3.826412E-1
5.939267E0	4.216062E-1	-1.685934E-1	-7.561047E-2	2.618423E-2	1.896074E0	-9.599043E-1
5.955950E0	4.208034E-1	-1.683393E-1	-3.805059E-2	7.609159E-3	1.861427E0	-9.951138E-1
5.972633E0	4.203366E-1	-1.683395E-1	-1.622965E-2	-6.680272E-3	7.754065E-1	-5.416907E-1
5.989317E0	4.202618E-1	-1.685622E-1	-9.536391E-3	-1.153934E-2	7.702979E-1	-1.343161E-1
6.006000E0	4.200184E-1	-1.687246E-1	3.730900E-3	-9.697890E-3	1.325446E0	-7.109204E-1
6.022683E0	4.203863E-1	-1.688858E-1	3.832369E-2	-3.227838E-2	1.387608E0	-3.356962E-1
6.039367E0	4.212971E-1	-1.698016E-1	5.237710E-2	-3.080594E-2	8.087402E-1	7.744190E-1
6.056050E0	4.221340E-1	-1.699137E-1	6.082842E-2	2.374765E-3	2.014749E0	1.106699E0
6.072733E0	4.233267E-1	-1.697224E-1	1.165321E-1	6.052061E-3	4.694078E0	3.978126E-1
6.089417E0	4.260223E-1	-1.697118E-1	2.203950E-1	1.128087E-2	6.345113E0	8.970815E-1
6.106100E0	4.306806E-1	-1.693460E-1	3.311953E-1	3.756587E-2	2.522759E0	2.541468E0
6.122783E0	4.370731E-1	-1.684583E-1	3.200369E-1	9.330088E-2	-4.737401E0	2.756759E0
6.139467E0	4.413591E-1	-1.662328E-1	1.613159E-1	1.380995E-1	-6.128934E0	2.596520E0
6.156150E0	4.424557E-1	-1.638504E-1	9.330411E-2	1.714600E-1	-3.436543E-1	2.054840E0
6.172833E0	4.444724E-1	-1.605118E-1	1.650702E-1	2.124210E-1	2.598824E0	2.117603E0
6.189517E0	4.479636E-1	-1.567626E-1	1.912745E-1	2.394370E-1	-6.064669E-1	2.053525E0
6.206200E0	4.508546E-1	-1.525226E-1	1.383705E-1	2.797316E-1	-2.503760E0	2.116500E0
6.222883E0	4.525805E-1	-1.474289E-1	1.007165E-1	3.140210E-1	-5.744415E-1	1.428160E0
6.239567E0	4.542152E-1	-1.420447E-1	1.202308E-1	3.257816E-1	1.128297E0	1.060143E-1
6.256250E0	4.565922E-1	-1.365587E-1	1.447836E-1	3.186428E-1	1.151455E0	-4.488097E-1
6.272933E0	4.590461E-1	-1.314127E-1	1.549994E-1	3.075822E-1	3.452278E-1	-8.645031E-1
6.289617E0	4.617640E-1	-1.262957E-1	1.588198E-1	2.929686E-1	4.488535E-1	-1.265060E0
6.306300E0	4.643454E-1	-1.216373E-1	1.660573E-1	2.637753E-1	2.450578E-1	-1.572789E0
6.322983E0	4.673048E-1	-1.174944E-1	1.716400E-1	2.393255E-1	-1.647291E-1	-2.075054E0
6.339667E0	4.700724E-1	-1.136518E-1	1.583737E-1	1.986916E-1	-4.407320E-1	-2.742332E0
6.356350E0	4.725892E-1	-1.108647E-1	1.550134E-1	1.434446E-1	8.530863E-1	-3.357931E0
6.373033E0	4.752447E-1	-1.088655E-1	1.853592E-1	8.884678E-2	1.276848E0	-3.220064E0
6.389717E0	4.787740E-1	-1.079002E-1	2.053861E-1	3.394052E-2	1.487096E-1	-3.187560E0
6.406400E0	4.820978E-1	-1.077330E-1	1.866203E-1	-1.617819E-2	-8.575092E-1	-2.775086E0
6.423083E0	4.850009E-1	-1.084400E-1	1.740480E-1	-6.017830E-2	-5.424002E-1	-2.606494E0
6.439767E0	4.879052E-1	-1.097410E-1	1.708007E-1	-1.011791E-1	-7.287506E-1	-2.579531E0
6.456450E0	4.907000E-1	-1.118160E-1	1.511317E-1	-1.470881E-1	-1.859326E0	-2.316925E0
6.473133E0	4.929479E-1	-1.146488E-1	1.083215E-1	-1.801799E-1	-3.196330E0	-1.724696E0
6.489817E0	4.943143E-1	-1.178280E-1	4.460170E-2	-2.026317E-1	-3.018763E0	-1.124564E0
6.506500E0	4.944361E-1	-1.214100E-1	1.536770E-3	-2.190487E-1	-2.058900E0	-7.222038E-1
6.523183E0	4.943656E-1	-1.251369E-1	-1.839265E-2	-2.258893E-1	-1.957605E0	-3.674882E-1
6.539867E0	4.938224E-1	-1.289471E-1	-6.269881E-2	-2.310259E-1	-2.941556E0	-6.994044E-1
6.556550E0	4.922735E-1	-1.328455E-1	-1.193452E-1	-2.476293E-1	-2.870862E0	-1.636634E0
6.573233E0	4.898403E-1	-1.372097E-1	-1.597678E-1	-2.857902E-1	-1.487541E0	-2.995772E0
6.589917E0	4.869426E-1	-1.423813E-1	-1.697347E-1	-3.471923E-1	3.106459E-1	-3.718494E0
6.606600E0	4.841768E-1	-1.487944E-1	-1.487222E-1	-4.129568E-1	1.369132E0	-2.890128E0
6.623283E0	4.819803E-1	-1.561603E-1	-1.212316E-1	-4.458522E-1	9.082873E-1	-9.649480E-1
6.639967E0	4.801317E-1	-1.636710E-1	-1.169889E-1	-4.432968E-1	6.025702E-1	1.480522E0
6.656650E0	4.780767E-1	-1.709517E-1	-1.067328E-1	-3.991819E-1		
6.673333E0	4.765704E-1	-1.769903E-1				
